Date,Pair_A,Pair_B,rolling_corr
2021-06-01,USDPHP_RET,HKDPHP_RET,0.996871037364063
2021-06-02,USDPHP_RET,HKDPHP_RET,0.9968208222015447
2021-06-03,USDPHP_RET,HKDPHP_RET,0.9968244504004284
2021-06-04,USDPHP_RET,HKDPHP_RET,0.996826773339367
2021-06-07,USDPHP_RET,HKDPHP_RET,0.9968241389722777
2021-06-08,USDPHP_RET,HKDPHP_RET,0.9967536931005767
2021-06-09,USDPHP_RET,HKDPHP_RET,0.9967441872097333
2021-06-10,USDPHP_RET,HKDPHP_RET,0.9967132041497576
2021-06-11,USDPHP_RET,HKDPHP_RET,0.996712073960458
2021-06-14,USDPHP_RET,HKDPHP_RET,0.9966835118493442
2021-06-15,USDPHP_RET,HKDPHP_RET,0.9966879090741726
2021-06-16,USDPHP_RET,HKDPHP_RET,0.9966595321551146
2021-06-17,USDPHP_RET,HKDPHP_RET,0.9966724289504387
2021-06-18,USDPHP_RET,HKDPHP_RET,0.9966596743325575
2021-06-21,USDPHP_RET,HKDPHP_RET,0.9966499753224469
2021-06-22,USDPHP_RET,HKDPHP_RET,0.9966522893183157
2021-06-23,USDPHP_RET,HKDPHP_RET,0.9966713010878883
2021-06-24,USDPHP_RET,HKDPHP_RET,0.9966477605610562
2021-06-25,USDPHP_RET,HKDPHP_RET,0.9966494843943856
2021-06-28,USDPHP_RET,HKDPHP_RET,0.9967372562944726
2021-06-29,USDPHP_RET,HKDPHP_RET,0.9967992534713155
2021-06-30,USDPHP_RET,HKDPHP_RET,0.9967680691975077
2021-07-01,USDPHP_RET,HKDPHP_RET,0.9967855172809158
2021-07-02,USDPHP_RET,HKDPHP_RET,0.9967961332566093
2021-07-05,USDPHP_RET,HKDPHP_RET,0.9968052665146606
2021-07-06,USDPHP_RET,HKDPHP_RET,0.9967409400172014
2021-07-07,USDPHP_RET,HKDPHP_RET,0.997025632581166
2021-07-08,USDPHP_RET,HKDPHP_RET,0.9970470482518486
2021-07-09,USDPHP_RET,HKDPHP_RET,0.9970462263682833
2021-07-12,USDPHP_RET,HKDPHP_RET,0.9970434534168497
2021-07-13,USDPHP_RET,HKDPHP_RET,0.9972020277941557
2021-07-14,USDPHP_RET,HKDPHP_RET,0.9972706662590507
2021-07-15,USDPHP_RET,HKDPHP_RET,0.9972789388860352
2021-07-16,USDPHP_RET,HKDPHP_RET,0.9972659565181298
2021-07-19,USDPHP_RET,HKDPHP_RET,0.9972776938842323
2021-07-20,USDPHP_RET,HKDPHP_RET,0.9974711545795459
2021-07-21,USDPHP_RET,HKDPHP_RET,0.9974690706791819
2021-07-22,USDPHP_RET,HKDPHP_RET,0.9976755396375476
2021-07-23,USDPHP_RET,HKDPHP_RET,0.9976671458394298
2021-07-26,USDPHP_RET,HKDPHP_RET,0.9976510080877591
2021-07-27,USDPHP_RET,HKDPHP_RET,0.9972704972968616
2021-07-28,USDPHP_RET,HKDPHP_RET,0.9972335898896869
2021-07-29,USDPHP_RET,HKDPHP_RET,0.9972028413280364
2021-07-30,USDPHP_RET,HKDPHP_RET,0.9967232831687936
2021-08-02,USDPHP_RET,HKDPHP_RET,0.9967684001054741
2021-08-03,USDPHP_RET,HKDPHP_RET,0.9967331538904499
2021-08-04,USDPHP_RET,HKDPHP_RET,0.9966902317520868
2021-08-05,USDPHP_RET,HKDPHP_RET,0.9966807689953123
2021-08-06,USDPHP_RET,HKDPHP_RET,0.9968182417291046
2021-08-09,USDPHP_RET,HKDPHP_RET,0.9968976834419725
2021-08-10,USDPHP_RET,HKDPHP_RET,0.9969510886264337
2021-08-11,USDPHP_RET,HKDPHP_RET,0.9969328748987504
2021-08-12,USDPHP_RET,HKDPHP_RET,0.9968447867066036
2021-08-13,USDPHP_RET,HKDPHP_RET,0.9968337764425976
2021-08-16,USDPHP_RET,HKDPHP_RET,0.9968233798045589
2021-08-17,USDPHP_RET,HKDPHP_RET,0.996825722304508
2021-08-18,USDPHP_RET,HKDPHP_RET,0.9965998307527286
2021-08-19,USDPHP_RET,HKDPHP_RET,0.996546030903325
2021-08-20,USDPHP_RET,HKDPHP_RET,0.9965471754342775
2021-08-23,USDPHP_RET,HKDPHP_RET,0.9964857913466243
2021-08-24,USDPHP_RET,HKDPHP_RET,0.9963760134632946
2021-08-25,USDPHP_RET,HKDPHP_RET,0.9964164117932175
2021-08-26,USDPHP_RET,HKDPHP_RET,0.9963493175665349
2021-08-27,USDPHP_RET,HKDPHP_RET,0.9963147627729396
2021-08-30,USDPHP_RET,HKDPHP_RET,0.9963463083903779
2021-08-31,USDPHP_RET,HKDPHP_RET,0.9964201334946564
2021-09-01,USDPHP_RET,HKDPHP_RET,0.9962131675630717
2021-09-02,USDPHP_RET,HKDPHP_RET,0.9964659072434957
2021-09-03,USDPHP_RET,HKDPHP_RET,0.9963876197757372
2021-09-06,USDPHP_RET,HKDPHP_RET,0.9964125460589335
2021-09-07,USDPHP_RET,HKDPHP_RET,0.9964582469877894
2021-09-08,USDPHP_RET,HKDPHP_RET,0.9964571220123947
2021-09-09,USDPHP_RET,HKDPHP_RET,0.9965007768138776
2021-09-10,USDPHP_RET,HKDPHP_RET,0.9965581089316563
2021-09-13,USDPHP_RET,HKDPHP_RET,0.996513454485342
2021-09-14,USDPHP_RET,HKDPHP_RET,0.9965000424005565
2021-09-15,USDPHP_RET,HKDPHP_RET,0.9964747112657162
2021-09-16,USDPHP_RET,HKDPHP_RET,0.9965029854107949
2021-09-17,USDPHP_RET,HKDPHP_RET,0.9965636443652954
2021-09-20,USDPHP_RET,HKDPHP_RET,0.9965513239447338
2021-09-21,USDPHP_RET,HKDPHP_RET,0.9964499229681791
2021-09-22,USDPHP_RET,HKDPHP_RET,0.9964976172672366
2021-09-23,USDPHP_RET,HKDPHP_RET,0.9965146668263082
2021-09-24,USDPHP_RET,HKDPHP_RET,0.9965364991855066
2021-09-27,USDPHP_RET,HKDPHP_RET,0.9967383194812153
2021-09-28,USDPHP_RET,HKDPHP_RET,0.9966985383790952
2021-09-29,USDPHP_RET,HKDPHP_RET,0.9966805960759808
2021-09-30,USDPHP_RET,HKDPHP_RET,0.9966725940245189
2021-10-01,USDPHP_RET,HKDPHP_RET,0.9969051674556318
2021-10-04,USDPHP_RET,HKDPHP_RET,0.9972056731270068
2021-10-05,USDPHP_RET,HKDPHP_RET,0.9971884354701059
2021-10-06,USDPHP_RET,HKDPHP_RET,0.9972876299082674
2021-10-07,USDPHP_RET,HKDPHP_RET,0.9973660093349992
2021-10-08,USDPHP_RET,HKDPHP_RET,0.9974792591786338
2021-10-11,USDPHP_RET,HKDPHP_RET,0.997474329087834
2021-10-12,USDPHP_RET,HKDPHP_RET,0.9974525773015017
2021-10-13,USDPHP_RET,HKDPHP_RET,0.9975315746192923
2021-10-14,USDPHP_RET,HKDPHP_RET,0.9976972208340109
2021-10-15,USDPHP_RET,HKDPHP_RET,0.9977278220587862
2021-10-18,USDPHP_RET,HKDPHP_RET,0.9977494550030062
2021-10-19,USDPHP_RET,HKDPHP_RET,0.9977566888355269
2021-10-20,USDPHP_RET,HKDPHP_RET,0.9977394997124881
2021-10-21,USDPHP_RET,HKDPHP_RET,0.9977344215056446
2021-10-22,USDPHP_RET,HKDPHP_RET,0.997729465283881
2021-10-25,USDPHP_RET,HKDPHP_RET,0.9977246546365988
2021-10-26,USDPHP_RET,HKDPHP_RET,0.9977305993869189
2021-10-27,USDPHP_RET,HKDPHP_RET,0.9976931342667056
2021-10-28,USDPHP_RET,HKDPHP_RET,0.9976834402343804
2021-10-29,USDPHP_RET,HKDPHP_RET,0.9976618624547402
2021-11-01,USDPHP_RET,HKDPHP_RET,0.9976781691703462
2021-11-02,USDPHP_RET,HKDPHP_RET,0.9976731781330004
2021-11-03,USDPHP_RET,HKDPHP_RET,0.9976712559037816
2021-11-04,USDPHP_RET,HKDPHP_RET,0.9977400652069535
2021-11-05,USDPHP_RET,HKDPHP_RET,0.9977746935389005
2021-11-08,USDPHP_RET,HKDPHP_RET,0.9977548326798034
2021-11-09,USDPHP_RET,HKDPHP_RET,0.9977020647477454
2021-11-10,USDPHP_RET,HKDPHP_RET,0.9976859860791607
2021-11-11,USDPHP_RET,HKDPHP_RET,0.9977068558966801
2021-11-12,USDPHP_RET,HKDPHP_RET,0.997710990568295
2021-11-15,USDPHP_RET,HKDPHP_RET,0.9977671633205935
2021-11-16,USDPHP_RET,HKDPHP_RET,0.9977868974547013
2021-11-17,USDPHP_RET,HKDPHP_RET,0.9977849965279766
2021-11-18,USDPHP_RET,HKDPHP_RET,0.9977983186929616
2021-11-19,USDPHP_RET,HKDPHP_RET,0.9977927624745876
2021-11-22,USDPHP_RET,HKDPHP_RET,0.9977955936935333
2021-11-23,USDPHP_RET,HKDPHP_RET,0.9977622918079088
2021-11-24,USDPHP_RET,HKDPHP_RET,0.997727080898483
2021-11-25,USDPHP_RET,HKDPHP_RET,0.9976887819332714
2021-11-26,USDPHP_RET,HKDPHP_RET,0.9976785296944078
2021-11-29,USDPHP_RET,HKDPHP_RET,0.997679708400019
2021-11-30,USDPHP_RET,HKDPHP_RET,0.9976766206180333
2021-12-01,USDPHP_RET,HKDPHP_RET,0.997668393605084
2021-12-02,USDPHP_RET,HKDPHP_RET,0.9976142935362081
2021-12-03,USDPHP_RET,HKDPHP_RET,0.9975987441333334
2021-12-06,USDPHP_RET,HKDPHP_RET,0.9975642211331385
2021-12-07,USDPHP_RET,HKDPHP_RET,0.9974741101751257
2021-12-08,USDPHP_RET,HKDPHP_RET,0.9974410194136245
2021-12-09,USDPHP_RET,HKDPHP_RET,0.9974371492993112
2021-12-10,USDPHP_RET,HKDPHP_RET,0.9974329580929954
2021-12-13,USDPHP_RET,HKDPHP_RET,0.9980070015135224
2021-12-14,USDPHP_RET,HKDPHP_RET,0.998373874975842
2021-12-15,USDPHP_RET,HKDPHP_RET,0.9983734120149302
2021-12-16,USDPHP_RET,HKDPHP_RET,0.9983692569098913
2021-12-17,USDPHP_RET,HKDPHP_RET,0.9983768527657351
2021-12-20,USDPHP_RET,HKDPHP_RET,0.9983879160814846
2021-12-21,USDPHP_RET,HKDPHP_RET,0.9983737408395015
2021-12-22,USDPHP_RET,HKDPHP_RET,0.9983649628485858
2021-12-23,USDPHP_RET,HKDPHP_RET,0.9983786816623429
2021-12-24,USDPHP_RET,HKDPHP_RET,0.9983694779834341
2021-12-27,USDPHP_RET,HKDPHP_RET,0.9983733466342781
2021-12-28,USDPHP_RET,HKDPHP_RET,0.9983829263312903
2021-12-29,USDPHP_RET,HKDPHP_RET,0.9984106053019753
2021-12-30,USDPHP_RET,HKDPHP_RET,0.9984097825463684
2021-12-31,USDPHP_RET,HKDPHP_RET,0.9984057366775132
2022-01-03,USDPHP_RET,HKDPHP_RET,0.9984157645072964
2022-01-04,USDPHP_RET,HKDPHP_RET,0.9984489565664663
2022-01-05,USDPHP_RET,HKDPHP_RET,0.9983881028484166
2022-01-06,USDPHP_RET,HKDPHP_RET,0.9984295823937422
2022-01-07,USDPHP_RET,HKDPHP_RET,0.9984424756432925
2022-01-10,USDPHP_RET,HKDPHP_RET,0.9984520098333518
2022-01-11,USDPHP_RET,HKDPHP_RET,0.9984493853842181
2022-01-12,USDPHP_RET,HKDPHP_RET,0.9984644991521496
2022-01-13,USDPHP_RET,HKDPHP_RET,0.9984366094969451
2022-01-14,USDPHP_RET,HKDPHP_RET,0.9983677033517324
2022-01-17,USDPHP_RET,HKDPHP_RET,0.9983479177085962
2022-01-18,USDPHP_RET,HKDPHP_RET,0.9983177800183012
2022-01-19,USDPHP_RET,HKDPHP_RET,0.9984658350851799
2022-01-20,USDPHP_RET,HKDPHP_RET,0.9985010294596576
2022-01-21,USDPHP_RET,HKDPHP_RET,0.9984570986843241
2022-01-24,USDPHP_RET,HKDPHP_RET,0.9986497304964065
2022-01-25,USDPHP_RET,HKDPHP_RET,0.9986546346131889
2022-01-26,USDPHP_RET,HKDPHP_RET,0.9986795976089893
2022-01-27,USDPHP_RET,HKDPHP_RET,0.9987089729868253
2022-01-28,USDPHP_RET,HKDPHP_RET,0.9987011930821174
2022-01-31,USDPHP_RET,HKDPHP_RET,0.9986668535125874
2022-02-01,USDPHP_RET,HKDPHP_RET,0.9986467471028662
2022-02-02,USDPHP_RET,HKDPHP_RET,0.9986288193301504
2022-02-03,USDPHP_RET,HKDPHP_RET,0.9986324627833814
2022-02-04,USDPHP_RET,HKDPHP_RET,0.9986294448106767
2022-02-07,USDPHP_RET,HKDPHP_RET,0.9985967232744982
2022-02-08,USDPHP_RET,HKDPHP_RET,0.998609196683037
2022-02-09,USDPHP_RET,HKDPHP_RET,0.9986040755503865
2022-02-10,USDPHP_RET,HKDPHP_RET,0.9986956656902762
2022-02-11,USDPHP_RET,HKDPHP_RET,0.9986717998436407
2022-02-14,USDPHP_RET,HKDPHP_RET,0.9986537455510945
2022-02-15,USDPHP_RET,HKDPHP_RET,0.9986581485522416
2022-02-16,USDPHP_RET,HKDPHP_RET,0.998658935214117
2022-02-17,USDPHP_RET,HKDPHP_RET,0.9986608598269308
2022-02-18,USDPHP_RET,HKDPHP_RET,0.9986902689677702
2022-02-21,USDPHP_RET,HKDPHP_RET,0.9987095713586732
2022-02-22,USDPHP_RET,HKDPHP_RET,0.9987079835482969
2022-02-23,USDPHP_RET,HKDPHP_RET,0.9987096333612684
2022-02-24,USDPHP_RET,HKDPHP_RET,0.9988296307421461
2022-02-25,USDPHP_RET,HKDPHP_RET,0.9988183507571664
2022-02-28,USDPHP_RET,HKDPHP_RET,0.9988696026940947
2022-03-01,USDPHP_RET,HKDPHP_RET,0.9988228256832751
2022-03-02,USDPHP_RET,HKDPHP_RET,0.99882548472156
2022-03-03,USDPHP_RET,HKDPHP_RET,0.9988177784033269
2022-03-04,USDPHP_RET,HKDPHP_RET,0.9988089020571059
2022-03-07,USDPHP_RET,HKDPHP_RET,0.9987968520188005
2022-03-08,USDPHP_RET,HKDPHP_RET,0.9988263825039206
2022-03-09,USDPHP_RET,HKDPHP_RET,0.9988284779811263
2022-03-10,USDPHP_RET,HKDPHP_RET,0.9988437966343493
2022-03-11,USDPHP_RET,HKDPHP_RET,0.9988310798123365
2022-03-14,USDPHP_RET,HKDPHP_RET,0.9987911078121063
2022-03-15,USDPHP_RET,HKDPHP_RET,0.998799573522636
2022-03-16,USDPHP_RET,HKDPHP_RET,0.9988225804784792
2022-03-17,USDPHP_RET,HKDPHP_RET,0.998765237433164
2022-03-18,USDPHP_RET,HKDPHP_RET,0.9987567434746025
2022-03-21,USDPHP_RET,HKDPHP_RET,0.9987175331721889
2022-03-22,USDPHP_RET,HKDPHP_RET,0.9986826365720974
2022-03-23,USDPHP_RET,HKDPHP_RET,0.9986935568609635
2022-03-24,USDPHP_RET,HKDPHP_RET,0.9986762074624628
2022-03-25,USDPHP_RET,HKDPHP_RET,0.9986805634742584
2022-03-28,USDPHP_RET,HKDPHP_RET,0.9986536393525945
2022-03-29,USDPHP_RET,HKDPHP_RET,0.9986327178864934
2022-03-30,USDPHP_RET,HKDPHP_RET,0.9986230734886969
2022-03-31,USDPHP_RET,HKDPHP_RET,0.9986130298549724
2022-04-01,USDPHP_RET,HKDPHP_RET,0.998544356553399
2022-04-04,USDPHP_RET,HKDPHP_RET,0.9985429505649314
2022-04-05,USDPHP_RET,HKDPHP_RET,0.9985464037703768
2022-04-06,USDPHP_RET,HKDPHP_RET,0.9985851884493061
2022-04-07,USDPHP_RET,HKDPHP_RET,0.9985780939502608
2022-04-08,USDPHP_RET,HKDPHP_RET,0.99855108766499
2022-04-11,USDPHP_RET,HKDPHP_RET,0.9985274983487202
2022-04-12,USDPHP_RET,HKDPHP_RET,0.9985728566278556
2022-04-13,USDPHP_RET,HKDPHP_RET,0.9985640869893797
2022-04-14,USDPHP_RET,HKDPHP_RET,0.998573706973145
2022-04-15,USDPHP_RET,HKDPHP_RET,0.9985629112592779
2022-04-18,USDPHP_RET,HKDPHP_RET,0.9985683740167776
2022-04-19,USDPHP_RET,HKDPHP_RET,0.9985742854905001
2022-04-20,USDPHP_RET,HKDPHP_RET,0.9985824463231747
2022-04-21,USDPHP_RET,HKDPHP_RET,0.9985946267339829
2022-04-22,USDPHP_RET,HKDPHP_RET,0.9985969603590743
2022-04-25,USDPHP_RET,HKDPHP_RET,0.9985972567645724
2022-04-26,USDPHP_RET,HKDPHP_RET,0.9985932499418615
2022-04-27,USDPHP_RET,HKDPHP_RET,0.9985918012248631
2022-04-28,USDPHP_RET,HKDPHP_RET,0.9985973071681487
2022-04-29,USDPHP_RET,HKDPHP_RET,0.998592462514771
2022-05-02,USDPHP_RET,HKDPHP_RET,0.9985931232899264
2022-05-03,USDPHP_RET,HKDPHP_RET,0.9986055206685325
2022-05-04,USDPHP_RET,HKDPHP_RET,0.9986286230366782
2022-05-05,USDPHP_RET,HKDPHP_RET,0.9986397080554618
2022-05-06,USDPHP_RET,HKDPHP_RET,0.9986327584993162
2022-05-09,USDPHP_RET,HKDPHP_RET,0.9986318119467187
2022-05-10,USDPHP_RET,HKDPHP_RET,0.9986534309752055
2022-05-11,USDPHP_RET,HKDPHP_RET,0.998678582786354
2022-05-12,USDPHP_RET,HKDPHP_RET,0.9986821187246274
2022-05-13,USDPHP_RET,HKDPHP_RET,0.9986886998958692
2022-05-16,USDPHP_RET,HKDPHP_RET,0.9987004638849161
2022-05-17,USDPHP_RET,HKDPHP_RET,0.9987051961837724
2022-05-18,USDPHP_RET,HKDPHP_RET,0.9987018980546177
2022-05-19,USDPHP_RET,HKDPHP_RET,0.9987130002924212
2022-05-20,USDPHP_RET,HKDPHP_RET,0.9987413155602605
2022-05-23,USDPHP_RET,HKDPHP_RET,0.9987511365993674
2022-05-24,USDPHP_RET,HKDPHP_RET,0.9987518612034517
2022-05-25,USDPHP_RET,HKDPHP_RET,0.9987540739073038
2022-05-26,USDPHP_RET,HKDPHP_RET,0.9987675478275511
2022-05-27,USDPHP_RET,HKDPHP_RET,0.9987971103169323
2022-05-30,USDPHP_RET,HKDPHP_RET,0.9988064969710105
2022-05-31,USDPHP_RET,HKDPHP_RET,0.9988205449342359
2022-06-01,USDPHP_RET,HKDPHP_RET,0.9988686586182723
2022-06-02,USDPHP_RET,HKDPHP_RET,0.998892063522636
2022-06-03,USDPHP_RET,HKDPHP_RET,0.9988880288299135
2022-06-06,USDPHP_RET,HKDPHP_RET,0.9989149420817508
2022-06-07,USDPHP_RET,HKDPHP_RET,0.9987054552394968
2022-06-08,USDPHP_RET,HKDPHP_RET,0.9984355152834924
2022-06-09,USDPHP_RET,HKDPHP_RET,0.9984501202439523
2022-06-10,USDPHP_RET,HKDPHP_RET,0.9984495905396372
2022-06-13,USDPHP_RET,HKDPHP_RET,0.9984412496368936
2022-06-14,USDPHP_RET,HKDPHP_RET,0.9984586824091191
2022-06-15,USDPHP_RET,HKDPHP_RET,0.9984640628791587
2022-06-16,USDPHP_RET,HKDPHP_RET,0.9984622936219906
2022-06-17,USDPHP_RET,HKDPHP_RET,0.9984593868197303
2022-06-20,USDPHP_RET,HKDPHP_RET,0.9984615669331337
2022-06-21,USDPHP_RET,HKDPHP_RET,0.9984965099293313
2022-06-22,USDPHP_RET,HKDPHP_RET,0.9984890305129482
2022-06-23,USDPHP_RET,HKDPHP_RET,0.9984647334650092
2022-06-24,USDPHP_RET,HKDPHP_RET,0.9984228022502921
2022-06-27,USDPHP_RET,HKDPHP_RET,0.9984270360379718
2022-06-28,USDPHP_RET,HKDPHP_RET,0.9983905141681428
2022-06-29,USDPHP_RET,HKDPHP_RET,0.9983431178780496
2022-06-30,USDPHP_RET,HKDPHP_RET,0.9983938098494377
2022-07-01,USDPHP_RET,HKDPHP_RET,0.9983036730070359
2022-07-04,USDPHP_RET,HKDPHP_RET,0.9982767255418952
2022-07-05,USDPHP_RET,HKDPHP_RET,0.9982612826316918
2022-07-06,USDPHP_RET,HKDPHP_RET,0.99826809898027
2022-07-07,USDPHP_RET,HKDPHP_RET,0.9982166104920956
2022-07-08,USDPHP_RET,HKDPHP_RET,0.9982752184873313
2022-07-11,USDPHP_RET,HKDPHP_RET,0.9983305511678406
2022-07-12,USDPHP_RET,HKDPHP_RET,0.9983934059938191
2022-07-13,USDPHP_RET,HKDPHP_RET,0.9984502261241858
2022-07-14,USDPHP_RET,HKDPHP_RET,0.9984604664763321
2022-07-15,USDPHP_RET,HKDPHP_RET,0.9984389016088232
2022-07-18,USDPHP_RET,HKDPHP_RET,0.9985298777430948
2022-07-19,USDPHP_RET,HKDPHP_RET,0.9985011061357519
2022-07-20,USDPHP_RET,HKDPHP_RET,0.9985041554474018
2022-07-21,USDPHP_RET,HKDPHP_RET,0.99844924813938
2022-07-22,USDPHP_RET,HKDPHP_RET,0.9984108528447445
2022-07-25,USDPHP_RET,HKDPHP_RET,0.9984535382549885
2022-07-26,USDPHP_RET,HKDPHP_RET,0.9984727288439563
2022-07-27,USDPHP_RET,HKDPHP_RET,0.9985209275743666
2022-07-28,USDPHP_RET,HKDPHP_RET,0.9985586322055128
2022-07-29,USDPHP_RET,HKDPHP_RET,0.9985787859822446
2022-08-01,USDPHP_RET,HKDPHP_RET,0.9987096409984928
2022-08-02,USDPHP_RET,HKDPHP_RET,0.998810491204098
2022-08-03,USDPHP_RET,HKDPHP_RET,0.9987990984188524
2022-08-04,USDPHP_RET,HKDPHP_RET,0.9987992894464313
2022-08-05,USDPHP_RET,HKDPHP_RET,0.9988084098590211
2022-08-08,USDPHP_RET,HKDPHP_RET,0.9988816364468717
2022-08-09,USDPHP_RET,HKDPHP_RET,0.9989134406130349
2022-08-10,USDPHP_RET,HKDPHP_RET,0.9989097801160949
2022-08-11,USDPHP_RET,HKDPHP_RET,0.9988864664985693
2022-08-12,USDPHP_RET,HKDPHP_RET,0.9988490977159111
2022-08-15,USDPHP_RET,HKDPHP_RET,0.9987949179933092
2022-08-16,USDPHP_RET,HKDPHP_RET,0.9988072563102179
2022-08-17,USDPHP_RET,HKDPHP_RET,0.9987943503558459
2022-08-18,USDPHP_RET,HKDPHP_RET,0.9987861928973548
2022-08-19,USDPHP_RET,HKDPHP_RET,0.9987992206625596
2022-08-22,USDPHP_RET,HKDPHP_RET,0.9987860346691392
2022-08-23,USDPHP_RET,HKDPHP_RET,0.9987869749937709
2022-08-24,USDPHP_RET,HKDPHP_RET,0.998883952575525
2022-08-25,USDPHP_RET,HKDPHP_RET,0.998896360653044
2022-08-26,USDPHP_RET,HKDPHP_RET,0.998912070534192
2022-08-29,USDPHP_RET,HKDPHP_RET,0.9989146841808269
2022-08-30,USDPHP_RET,HKDPHP_RET,0.9989094789560348
2022-08-31,USDPHP_RET,HKDPHP_RET,0.9988557844458733
2022-09-01,USDPHP_RET,HKDPHP_RET,0.998852784329799
2022-09-02,USDPHP_RET,HKDPHP_RET,0.9988656167862214
2022-09-05,USDPHP_RET,HKDPHP_RET,0.9988929887815714
2022-09-06,USDPHP_RET,HKDPHP_RET,0.998968276037716
2022-09-07,USDPHP_RET,HKDPHP_RET,0.998960528934655
2022-09-08,USDPHP_RET,HKDPHP_RET,0.9989756750518428
2022-09-09,USDPHP_RET,HKDPHP_RET,0.9991049417315739
2022-09-12,USDPHP_RET,HKDPHP_RET,0.999140346297468
2022-09-13,USDPHP_RET,HKDPHP_RET,0.9992335401446698
2022-09-14,USDPHP_RET,HKDPHP_RET,0.9992373712049897
2022-09-15,USDPHP_RET,HKDPHP_RET,0.9992410940565605
2022-09-16,USDPHP_RET,HKDPHP_RET,0.9992886481953145
2022-09-19,USDPHP_RET,HKDPHP_RET,0.9992877226865912
2022-09-20,USDPHP_RET,HKDPHP_RET,0.9993476497518655
2022-09-21,USDPHP_RET,HKDPHP_RET,0.999354359158152
2022-09-22,USDPHP_RET,HKDPHP_RET,0.9993752279614525
2022-09-23,USDPHP_RET,HKDPHP_RET,0.9993793788758656
2022-09-26,USDPHP_RET,HKDPHP_RET,0.9994888438137296
2022-09-27,USDPHP_RET,HKDPHP_RET,0.9994943247209088
2022-09-28,USDPHP_RET,HKDPHP_RET,0.9994922874868845
2022-09-29,USDPHP_RET,HKDPHP_RET,0.9995024000098387
2022-09-30,USDPHP_RET,HKDPHP_RET,0.9995342399463453
2022-10-03,USDPHP_RET,HKDPHP_RET,0.9995361256438527
2022-10-04,USDPHP_RET,HKDPHP_RET,0.9995494327664356
2022-10-05,USDPHP_RET,HKDPHP_RET,0.9995330150876555
2022-10-06,USDPHP_RET,HKDPHP_RET,0.9995332049477168
2022-10-07,USDPHP_RET,HKDPHP_RET,0.9995386841370535
2022-10-10,USDPHP_RET,HKDPHP_RET,0.9995815824430098
2022-10-11,USDPHP_RET,HKDPHP_RET,0.9995810087038565
2022-10-12,USDPHP_RET,HKDPHP_RET,0.9995946715348676
2022-10-13,USDPHP_RET,HKDPHP_RET,0.9995965055094398
2022-10-14,USDPHP_RET,HKDPHP_RET,0.9996035376814218
2022-10-17,USDPHP_RET,HKDPHP_RET,0.9996047785704648
2022-10-18,USDPHP_RET,HKDPHP_RET,0.9996130584518248
2022-10-19,USDPHP_RET,HKDPHP_RET,0.9996146791229491
2022-10-20,USDPHP_RET,HKDPHP_RET,0.999622456360049
2022-10-21,USDPHP_RET,HKDPHP_RET,0.9996228696762243
2022-10-24,USDPHP_RET,HKDPHP_RET,0.9996188471657879
2022-10-25,USDPHP_RET,HKDPHP_RET,0.9996150388107946
2022-10-26,USDPHP_RET,HKDPHP_RET,0.9996131013313937
2022-10-27,USDPHP_RET,HKDPHP_RET,0.9996267349989475
2022-10-28,USDPHP_RET,HKDPHP_RET,0.9996234433443579
2022-10-31,USDPHP_RET,HKDPHP_RET,0.9996331752204709
2022-11-01,USDPHP_RET,HKDPHP_RET,0.9996322770363388
2022-11-02,USDPHP_RET,HKDPHP_RET,0.9996158651338483
2022-11-03,USDPHP_RET,HKDPHP_RET,0.9996071274171395
2022-11-04,USDPHP_RET,HKDPHP_RET,0.9996075007595264
2022-11-07,USDPHP_RET,HKDPHP_RET,0.9996295958570498
2022-11-08,USDPHP_RET,HKDPHP_RET,0.999624062437072
2022-11-09,USDPHP_RET,HKDPHP_RET,0.9996216057992268
2022-11-10,USDPHP_RET,HKDPHP_RET,0.9996228090294226
2022-11-11,USDPHP_RET,HKDPHP_RET,0.9996295075862148
2022-11-14,USDPHP_RET,HKDPHP_RET,0.9993567295896871
2022-11-15,USDPHP_RET,HKDPHP_RET,0.9993568499496052
2022-11-16,USDPHP_RET,HKDPHP_RET,0.9986112764988306
2022-11-17,USDPHP_RET,HKDPHP_RET,0.9985551097694841
2022-11-18,USDPHP_RET,HKDPHP_RET,0.9985297194307713
2022-11-21,USDPHP_RET,HKDPHP_RET,0.9984003493938913
2022-11-22,USDPHP_RET,HKDPHP_RET,0.997777912384052
2022-11-23,USDPHP_RET,HKDPHP_RET,0.9972733496366635
2022-11-24,USDPHP_RET,HKDPHP_RET,0.9973582766443213
2022-11-25,USDPHP_RET,HKDPHP_RET,0.9970911749809684
2022-11-28,USDPHP_RET,HKDPHP_RET,0.9970622874309274
2022-11-29,USDPHP_RET,HKDPHP_RET,0.9968549793997185
2022-11-30,USDPHP_RET,HKDPHP_RET,0.9968407383066867
2022-12-01,USDPHP_RET,HKDPHP_RET,0.9966940592515836
2022-12-02,USDPHP_RET,HKDPHP_RET,0.9948143100542652
2022-12-05,USDPHP_RET,HKDPHP_RET,0.9947757174603568
2022-12-06,USDPHP_RET,HKDPHP_RET,0.9940895985224972
2022-12-07,USDPHP_RET,HKDPHP_RET,0.9938500673714744
2022-12-08,USDPHP_RET,HKDPHP_RET,0.9933565424301566
2022-12-09,USDPHP_RET,HKDPHP_RET,0.99318955352741
2022-12-12,USDPHP_RET,HKDPHP_RET,0.9930988556579133
